store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,yur****,재밌었습니다! 그런데 수퍼셀 안내에는 다섯게임후 결승 진출자를 정하는거였는데  현장에서는 세 게임만 하고  결승 진출자를 정해버려서  아이가 많이 아쉬워했습니다.,재밌었습니다! 그런데 수퍼셀 안내에는 다섯게임후 결승 진출자를 정하는거였는데 현장에서는 세 게임만 하고 결승 진출자를 정해버려서 아이가 많이 아쉬워했습니다.,"['재밌다', '퍼셀', '안내', '게임', '결승', '진출', '현장', '게임', '결승', '진출', '정해', '아이', '아쉽다']",Positive,0.9357260465621948
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,행복이넘치는 쭌빠,데이코믹스 만화카페 보드게임에서영수증을 아쿠아필드 껄로 주네요??,데이코믹스 만화카페 보드게임에서영수증을 아쿠아필드 껄로 주네요??,"['데이', '코믹스', '만화카페', '보드게임', '영수증', '아쿠아', '필드', '주네']",Negative,0.8709723949432373
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,sk1****,옷이너무예뻐네요,옷이너무예뻐네요,['예쁘다'],Positive,0.9668485522270203
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,디디디디대왕,챔피언 규모도 크고 깨끗하고 좋아요,챔피언 규모도 크고 깨끗하고 좋아요,"['챔피언', '규모', '깨끗하다', '좋다']",Positive,0.9705932140350342
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,로렌80,아이들과 너무 즐거운 시간 보내고 왔습니다!,아이들과 너무 즐거운 시간 보내고 왔습니다!,"['아이', '즐겁다', '시간']",Positive,0.9733042120933533
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,jjhjyi,굿,굿,[],Positive,0.9277362823486328
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,비구름O,브롤 🤍 이런거 자주해주면 좋겠다 안내 직원분들 진짜 친절하심,브롤 이런거 자주해주면 좋겠다 안내 직원분들 진짜 친절하심,"['브롤', '이렇다', '자주', '좋다', '안내', '직원', '진짜', '친절하다']",Positive,0.9750873446464539
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,디아망J,아이가 너무 좋아해요 늦게까지 있었네오,아이가 너무 좋아해요 늦게까지 있었네오,"['아이', '좋아하다', '있다', '네오']",Positive,0.9729921221733093
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,derasvm4,정말 아이들이 좋아하고 이벤트도 순조롭게 잘 진행되어서 즐거운 하루였습니다. 이런 이벤트를 열어주어 다시 한번 관계자분들께 진심으로 감사의 말씀을 전합니다. 시작 전 무작위로 팀이 결성되며 아이들이 신나게 전략을 짜고 금새 머뭇머뭇하다가도 친해지며 게임 돌입시 엄청 열성적으로 다들 참여하더라고요. 게임의 승패를 떠나 즐겁고 재미있게 진행이 되다보니 보는 사람들도 즐거웠습니다. 진행하시는 분도 재치있게 잘 하시고 이벤트 선물등 많았네요. 자주 이런 대회나 행사가 열려 많은 분들이 참여할 수 있는 안성스타필드가 되었으면 합니다. 감사합니다. ^^,정말 아이들이 좋아하고 이벤트도 순조롭게 잘 진행되어서 즐거운 하루였습니다. 이런 이벤트를 열어주어 다시 한번 관계자분들께 진심으로 감사의 말씀을 전합니다. 시작 전 무작위로 팀이 결성되며 아이들이 신나게 전략을 짜고 금새 머뭇머뭇하다가도 친해지며 게임 돌입시 엄청 열성적으로 다들 참여하더라고요. 게임의 승패를 떠나 즐겁고 재미있게 진행이 되다보니 보는 사람들도 즐거웠습니다. 진행하시는 분도 재치있게 잘 하시고 이벤트 선물등 많았네요. 자주 이런 대회나 행사가 열려 많은 분들이 참여할 수 있는 안성스타필드가 되었으면 합니다. 감사합니다.,"['정말', '아이', '좋아하다', '이벤트', '진행', '즐겁다', '하루', '이렇다', '이벤트', '다시', '한번', '관계자', '진심', '감사', '말씀', '시작', '무작위', '결성', '아이', '신나다', '전략', '게임', '돌입', '성적', '참여', '게임', '승패', '즐겁다', '재미있다', '진행', '사람', '즐겁다', '진행', '분도', '재치', '있다', '이벤트', '선물', '많다', '자주', '이렇다', '대회', '행사', '많다', '참여', '있다', '안성', '스타', '필드']",Positive,0.9726967811584473
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,enc****,조카들이 좋아해요. 금요일에 올려고 했는데 매진되어서 목요일에 왔습니다.,조카들이 좋아해요. 금요일에 올려고 했는데 매진되어서 목요일에 왔습니다.,"['조카', '좋아하다', '금요일', '려고', '매진', '목요일']",Positive,0.7681647539138794
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,shi****,도와주시는 스텝분들 모두 친절하셔서 감동했습니다!! 결승가서 준우승한 아들을 보느라 정신없이 재미나게 즐기고 왔습니다~ 거기에 저희 분실물이 있어서 급하게 갔는데 연락도 따로 주시고 보관도 잘해주셔서 감사했어요~,도와주시는 스텝분들 모두 친절하셔서 감동했습니다!! 결승가서 준우승한 아들을 보느라 정신없이 재미나게 즐기고 왔습니다 거기에 저희 분실물이 있어서 급하게 갔는데 연락도 따로 주시고 보관도 잘해주셔서 감사했어요,"['스텝', '모두', '친절하다', '감동', '결승', '준우승', '아들', '재미나', '거기', '저희', '분실물', '있다', '급하다', '연락', '주시', '보관']",Positive,0.9732193946838379
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,비리맘,금방 끝나서 아쉬웠지만 아이 너무 좋아했어요비록 결승은 못갔지만 결승 팀 구경하면서퀴즈도 맞추고 기념품도 사고재미있었습니당,금방 끝나서 아쉬웠지만 아이 너무 좋아했어요비록 결승은 못갔지만 결승 팀 구경하면서퀴즈도 맞추고 기념품도 사고재미있었습니당,"['금방', '아쉽다', '아이', '좋아하다', '비록', '결승', '결승', '구경', '퀴즈', '기념품', '사고', '재미있다']",Positive,0.9724631309509277
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,vob****,딸아이가 좋아해서 항상 즐겨찾는 곳입니다. ^^,딸아이가 좋아해서 항상 즐겨찾는 곳입니다.,"['딸아이', '좋아하다', '항상', '이다']",Positive,0.973944365978241
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,꽁이9073,브롤스타즈 좋아하는 아이라면 분명 즐거워 할 이벤트인것 같아요. 팀 대항전으로 게임하면서 서로 전략도 세우고 신나게 게임했네요.,브롤스타즈 좋아하는 아이라면 분명 즐거워 할 이벤트인것 같아요. 팀 대항전으로 게임하면서 서로 전략도 세우고 신나게 게임했네요.,"['브롤', '스타즈', '좋아하다', '아이', '라면', '분명', '즐겁다', '이벤트', '같다', '항전', '게임', '서로', '전략', '신나다', '게임']",Positive,0.9741179347038269
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,별따다죠,아이가 너무 좋아해서 서프라이즈로 데리고 왔어요.진짜 좋아하네요. 직원분들도 너무 친절하셔서 경기하는 동안 눈치보이지 않았어요 ㅋㅋㅋ주말에는 여기 난리겠죠? 평일에 오길 참 잘한것같아요,아이가 너무 좋아해서 서프라이즈로 데리고 왔어요.진짜 좋아하네요. 직원분들도 너무 친절하셔서 경기하는 동안 눈치보이지 않았어요 ㅋㅋㅋ주말에는 여기 난리겠죠? 평일에 오길 참 잘한것같아요,"['아이', '좋아하다', '서프라이즈', '데리', '진짜', '좋아하다', '직원', '친절하다', '경기', '동안', '눈치', '보이지', '주말', '여기', '난리', '평일', '같다']",Positive,0.9729005098342896
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,왕밤빵식,팝업스토어래요. 저렴하게 구입했습니다.,팝업스토어래요. 저렴하게 구입했습니다.,"['팝업', '스토어', '저렴하다', '구입']",Positive,0.9586272835731506
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,6676260,"너무너무너무 재미있었어요아빠,엄마,아들 셋이 다 참석했네요학원 빠지고 갔더니 사람 많지 않아서예약한거 말고도 현장참여까지 했어요즐거운 시간이었습니다","너무너무너무 재미있었어요아빠,엄마,아들 셋이 다 참석했네요학원 빠지고 갔더니 사람 많지 않아서예약한거 말고도 현장참여까지 했어요즐거운 시간이었습니다","['재미있다', '아빠', '엄마', '아들', '참석', '학원', '사람', '많다', '서예', '약하다', '현장', '참여', '즐겁다', '시간']",Positive,0.9716372489929199
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,알럽바니,"아이들이 브롤게임팝업 가고싶다해서, 주말은 예약마감됬길래 평일에 학원땡땡이치고 다녀왔는데 팝업규모는 작았지만 재밌게 잘놀고왔어요^^ 주차하기도 편하고 좋아요.","아이들이 브롤게임팝업 가고싶다해서, 주말은 예약마감됬길래 평일에 학원땡땡이치고 다녀왔는데 팝업규모는 작았지만 재밌게 잘놀고왔어요 주차하기도 편하고 좋아요.","['아이', '브롤', '게임', '팝업', '다해', '주말', '마감', '평일', '학원', '땡땡', '이치고', '팝업', '규모', '작다', '재밌다', '주차', '편하다', '좋다']",Positive,0.9686060547828674
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,jklpoi,매장 넓고 쇼핑하기 좋아요👍,매장 넓고 쇼핑하기 좋아요,"['매장', '넓다', '쇼핑', '좋다']",Positive,0.9351281523704529
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,불같은 물주먹,"오늘 스타필드에서 파스타를 먹었는데 정말 맛있었어요!면은 잘 삶아져서 식감이 쫄깃했고, 소스도 진하고 풍미가 깊어서 한입 먹자마자 기분이 좋아졌어요.특히 재료가 신선해서 그런지 느끼하지 않고 끝까지 맛있게 먹을 수 있었어요:)다음에 스타필드 오면 또 들르고 싶은 맛집이에요! 🍝✨","오늘 스타필드에서 파스타를 먹었는데 정말 맛있었어요!면은 잘 삶아져서 식감이 쫄깃했고, 소스도 진하고 풍미가 깊어서 한입 먹자마자 기분이 좋아졌어요.특히 재료가 신선해서 그런지 느끼하지 않고 끝까지 맛있게 먹을 수 있었어요다음에 스타필드 오면 또 들르고 싶은 맛집이에요!","['오늘', '스타', '필드', '파스타', '정말', '맛있다', '식감', '쫄깃했', '소스', '진하다', '미가', '깊다', '기분', '재료', '신선하다', '그렇다', '느끼하다', '맛있다', '있다', '다음', '스타', '필드', '맛집']",Positive,0.9730913639068604
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,s2****,아이랑 너무 좋은 시간 보냈네요^^ 브롤스타즈 행사 너무 좋아요♡,아이랑 너무 좋은 시간 보냈네요 브롤스타즈 행사 너무 좋아요,"['아이', '좋다', '시간', '브롤', '스타즈', '행사', '좋다']",Positive,0.9741631150245667
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,해은뉴,맛있는거있고 재밌는거있고 ㅎㅎㄴㅅ,맛있는거있고 재밌는거있고 ㅎㅎㄴㅅ,"['맛있다', '재밌다']",Positive,0.964104413986206
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,Gyuelvely,브롤 팝업 또해주세용🧡🥰👍,브롤 팝업 또해주세용,"['브롤', '팝업']",Positive,0.8913169503211975
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,삐이야기,"브롤스타즈 마스터즈컵 이벤트 참여하러 갔는데 사람이 너무 많습니다.. 단점은 대기자가 넘 많아서 스벅 주문을 하면 2,30분씩 기다려야함.. 장점은 오히려 사람냄새나고 좋았다. 강아지들도 많이 봄.❤ 시설은 깔끔하고 조앗습니다","브롤스타즈 마스터즈컵 이벤트 참여하러 갔는데 사람이 너무 많습니다.. 단점은 대기자가 넘 많아서 스벅 주문을 하면 2,30분씩 기다려야함.. 장점은 오히려 사람냄새나고 좋았다. 강아지들도 많이 봄. 시설은 깔끔하고 조앗습니다","['브롤', '스타즈', '마스터즈', '이벤트', '참여', '사람', '많다', '단점', '기자', '많다', '스벅', '주문', '야하다', '장점', '오히려', '사람', '냄새', '좋다', '강아지', '시설', '깔끔하다', '좋다']",Positive,0.8693680763244629
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,daily life 별,음료가 고퀄이 아닌데 비싸요차라리 관람비를 받는게 좋겠어요ㅜㅜ,음료가 고퀄이 아닌데 비싸요차라리 관람비를 받는게 좋겠어요ㅜㅜ,"['음료', '아니다', '비싸다', '차라리', '관람', '좋다']",Negative,0.9535068273544312
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,man****,두번째 방문^^  맛있어요^^,두번째 방문 맛있어요,"['두번째', '방문', '맛있다']",Positive,0.9711666107177734
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,쇼웬,ㅜ,ㅜ,[],Positive,0.8895657062530518
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,최애의배틀,가까워서 자주이용.쇼핑하기편하고 쾌적합니다,가까워서 자주이용.쇼핑하기편하고 쾌적합니다,"['가깝다', '자주', '이용', '쇼핑', '편하다', '쾌적하다']",Positive,0.9726850390434265
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,몽실맘13,스파게티는 아쉬웠어요 ㅠㅠ,스파게티는 아쉬웠어요 ㅠㅠ,"['스파게티', '아쉽다']",Negative,0.5592647194862366
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,yllee8122007,아이가 즐겁게 게임을 즐겼고 구경하는것도 재미있어요,아이가 즐겁게 게임을 즐겼고 구경하는것도 재미있어요,"['아이', '즐겁다', '게임', '구경', '재미있다']",Positive,0.9699676632881165
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,네이버플레이스퀸,딸래미 신발 구입,딸래미 신발 구입,"['래미', '신발', '구입']",Negative,0.8713085055351257
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,공주맘577,친절해요,친절해요,['친절하다'],Positive,0.9661136269569397
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,resetre,닭갈비집갔는데 1시가넘은시간이었음에도불구하고 사람이 많았어요 밑반찬을 셀프로바꾸셔야할거같아요 사람은많고 일하시는분들이너무힘들어보이더라고요 여긴 닭갈비 다먹고 볶아먹는밥이 킥이더라고요 볶아서눌른밥이 맛있었어요,닭갈비집갔는데 1시가넘은시간이었음에도불구하고 사람이 많았어요 밑반찬을 셀프로바꾸셔야할거같아요 사람은많고 일하시는분들이너무힘들어보이더라고요 여긴 닭갈비 다먹고 볶아먹는밥이 킥이더라고요 볶아서눌른밥이 맛있었어요,"['닭갈비', '사람', '많다', '밑반찬', '셀프', '야하다', '같다', '사람', '많다', '힘들다', '닭갈비', '덥다', '맛있다']",Negative,0.5513818264007568
스타필드 안성,경기 안성시 공도읍 서동대로 3930-39 1층,짐승Paul,갈 때마다 새로운 팝업이 열려서 좋습니다.,갈 때마다 새로운 팝업이 열려서 좋습니다.,"['새롭다', '팝업', '좋다']",Positive,0.9720340371131897
