store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
여주프리미엄아울렛,경기 여주시 명품로 360 1층,비미리야00087655,사이먼빌리지 팩토리아울렛 프렌즈 커버도 할인,사이먼빌리지 팩토리아울렛 프렌즈 커버도 할인,"['사이먼', '팩토리', '아울렛', '프렌즈', '커버', '할인']",Positive,0.7090849280357361
여주프리미엄아울렛,경기 여주시 명품로 360 1층,EUNB,저렴하고 친절해요,저렴하고 친절해요,"['저렴하다', '친절하다']",Positive,0.9074267745018005
여주프리미엄아울렛,경기 여주시 명품로 360 1층,쵸파는 내꺼,추가 세일하고있어서 좋은 가격에 쇼핑 했습니다!!,추가 세일하고있어서 좋은 가격에 쇼핑 했습니다!!,"['추가', '있다', '좋다', '가격', '쇼핑']",Positive,0.9670335650444031
여주프리미엄아울렛,경기 여주시 명품로 360 1층,머거머거머거봄,여직원 4가지가 오짐 퉁명스럽고 옷사는데 사고싶지 않게 하는는말투 살려면 사고 싫음가라라는 말투말하고 싶엇지만 아이가 잇어서 참고그냥 사서 나옴,여직원 4가지가 오짐 퉁명스럽고 옷사는데 사고싶지 않게 하는는말투 살려면 사고 싫음가라라는 말투말하고 싶엇지만 아이가 잇어서 참고그냥 사서 나옴,"['여직원', '가지', '스럽다', '말투', '사고', '싫다', '가라라', '말투', '아이', '참고', '그냥', '사서']",Negative,0.9403527975082397
여주프리미엄아울렛,경기 여주시 명품로 360 1층,브아르46,좋아요,좋아요,['좋다'],Positive,0.9396566152572632
여주프리미엄아울렛,경기 여주시 명품로 360 1층,fp****,좋아요,좋아요,['좋다'],Positive,0.9396566152572632
여주프리미엄아울렛,경기 여주시 명품로 360 1층,도로시887,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,908****,정말맛나요 정말,정말맛나요 정말,"['정말', '정말']",Positive,0.9730700254440308
여주프리미엄아울렛,경기 여주시 명품로 360 1층,Sophia1008,주말 나들이 잘 다녀왔네요 ㅎㅎ 츄러스 가게에서 디저트 먹으며 매장 west. east 구경하니 시간가는 줄 몰랐어요^^,주말 나들이 잘 다녀왔네요 ㅎㅎ 츄러스 가게에서 디저트 먹으며 매장 west. east 구경하니 시간가는 줄 몰랐어요,"['주말', '나들이', '츄러스', '가게', '디저트', '매장', '구경', '시간']",Positive,0.9606483578681946
여주프리미엄아울렛,경기 여주시 명품로 360 1층,혁기엄마,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,yy****,친절해요,친절해요,['친절하다'],Positive,0.9661136269569397
여주프리미엄아울렛,경기 여주시 명품로 360 1층,jj마미,세일상품득템^^ 준지 굿,세일상품득템 준지 굿,"['상품', '득템', '준지']",Positive,0.9589800238609314
여주프리미엄아울렛,경기 여주시 명품로 360 1층,수미와우쿨렐레,프리미엄빌리지 저렴하고 주차하기 편하고 좋아요,프리미엄빌리지 저렴하고 주차하기 편하고 좋아요,"['프리미엄', '저렴하다', '주차', '편하다', '좋다']",Positive,0.9577464461326599
여주프리미엄아울렛,경기 여주시 명품로 360 1층,누피누피스누피,"로로피아나 매장에서 신랑 반팔 니트 구입했어요~^^매장 직원분들 친절히 응대해 주셨고,소재에 따라 다양한 제품들 진열되어 있어 구경하기 좋았어요","로로피아나 매장에서 신랑 반팔 니트 구입했어요매장 직원분들 친절히 응대해 주셨고,소재에 따라 다양한 제품들 진열되어 있어 구경하기 좋았어요","['피아', '매장', '신랑', '니트', '구입', '매장', '직원', '친절하다', '응대', '소재', '다양하다', '제품', '진열', '있다', '구경', '좋다']",Positive,0.971796989440918
여주프리미엄아울렛,경기 여주시 명품로 360 1층,샤랄하츄,저렴하게 물건 잘 사고 왔어요. 애들도 좋아해요,저렴하게 물건 잘 사고 왔어요. 애들도 좋아해요,"['저렴하다', '물건', '사고', '좋아하다']",Positive,0.9735919237136841
여주프리미엄아울렛,경기 여주시 명품로 360 1층,zze****,세일을 해서 좋아요~,세일을 해서 좋아요,['좋다'],Positive,0.9491932988166809
여주프리미엄아울렛,경기 여주시 명품로 360 1층,a12a,친절해요,친절해요,['친절하다'],Positive,0.9661136269569397
여주프리미엄아울렛,경기 여주시 명품로 360 1층,레몬티0616,서울서 내려가니 ㆍㆍㆍ,서울서 내려가니,['서울'],Negative,0.8726749420166016
여주프리미엄아울렛,경기 여주시 명품로 360 1층,kmo****,여주아여주올 때마다 오는 피제리아오~~맛있어요,여주아여주올 때마다 오는 피제리아오맛있어요,"['주올', '제리', '맛있다']",Positive,0.965268075466156
여주프리미엄아울렛,경기 여주시 명품로 360 1층,ba****,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,식탐,위글위글 팝업스토어에서 가방구입!! 너무 귀엽고 이뻐요.,위글위글 팝업스토어에서 가방구입!! 너무 귀엽고 이뻐요.,"['위글위글', '팝업', '스토어', '가방', '구입', '귀엽다', '이쁘다']",Positive,0.9723948240280151
여주프리미엄아울렛,경기 여주시 명품로 360 1층,ho2****,다양한 종류의 옷이 많아요 할인도 많이 해서 구매할수 밖에 없어요,다양한 종류의 옷이 많아요 할인도 많이 해서 구매할수 밖에 없어요,"['다양하다', '종류', '많다', '할인', '구매', '없다']",Positive,0.9521041512489319
여주프리미엄아울렛,경기 여주시 명품로 360 1층,영원태양3,좋아요,좋아요,['좋다'],Positive,0.9396566152572632
여주프리미엄아울렛,경기 여주시 명품로 360 1층,가지가리75,자주 애용하는 곳입니다,자주 애용하는 곳입니다,"['자주', '애용', '이다']",Positive,0.9743839502334595
여주프리미엄아울렛,경기 여주시 명품로 360 1층,귀요미쫑,저렴하게 득템!:),저렴하게 득템!,"['저렴하다', '득템']",Positive,0.8338561654090881
여주프리미엄아울렛,경기 여주시 명품로 360 1층,쵸파는 내꺼,연휴 끝자락에 들린 여주프리미엄안갈수가 없네요.행사중이라 좋은 가격에 구매 했습니다.,연휴 끝자락에 들린 여주프리미엄안갈수가 없네요.행사중이라 좋은 가격에 구매 했습니다.,"['연휴', '자락', '프리미엄', '갈수', '없다', '행사', '좋다', '가격', '구매']",Positive,0.9716895818710327
여주프리미엄아울렛,경기 여주시 명품로 360 1층,loe****,음식 맛있어요!!!!!,음식 맛있어요!!!!!,"['음식', '맛있다']",Positive,0.9721956849098206
여주프리미엄아울렛,경기 여주시 명품로 360 1층,우맘49,ㅎ,ㅎ,[],Positive,0.9185588955879211
여주프리미엄아울렛,경기 여주시 명품로 360 1층,빛잔향,푸드코드쪽 캔디집가격은 좀 있네요,푸드코드쪽 캔디집가격은 좀 있네요,"['푸드', '코드', '캔디', '가격', '있다']",Negative,0.5511640906333923
여주프리미엄아울렛,경기 여주시 명품로 360 1층,로뎀나무81,좋아요~없는게 없어서 쇼핑하기 좋습니다.마침 행사기간이라 상품권도 받았네요~^^대박입니다!!!^^,좋아요없는게 없어서 쇼핑하기 좋습니다.마침 행사기간이라 상품권도 받았네요대박입니다!!!,"['좋다', '없다', '없다', '쇼핑', '좋다', '마침', '행사', '기간', '상품권', '대박', '이다']",Positive,0.9725913405418396
여주프리미엄아울렛,경기 여주시 명품로 360 1층,니나노64,남편이랑 데이트 음식 정갈하고 맛있어요.,남편이랑 데이트 음식 정갈하고 맛있어요.,"['남편', '데이트', '음식', '정갈하다', '맛있다']",Positive,0.9716162085533142
여주프리미엄아울렛,경기 여주시 명품로 360 1층,cut****,주소가 다름,주소가 다름,"['주소', '다르다']",Negative,0.8825334906578064
여주프리미엄아울렛,경기 여주시 명품로 360 1층,fly****,아울렛 나들이 왔다가 이렇게 맛있는 피자를 먹게될줄 몰랐네요!! 가격도 적당하고 가족들과 맛있는 식사 하고 왔습니다!!아울렛 나오셔서 이탈리아 음식 생각나시면 추천드려요!!,아울렛 나들이 왔다가 이렇게 맛있는 피자를 먹게될줄 몰랐네요!! 가격도 적당하고 가족들과 맛있는 식사 하고 왔습니다!!아울렛 나오셔서 이탈리아 음식 생각나시면 추천드려요!!,"['아울렛', '나들이', '맛있다', '피자', '가격', '적당하다', '가족', '맛있다', '식사', '아울렛', '이탈리아', '음식', '추천']",Positive,0.9720722436904907
여주프리미엄아울렛,경기 여주시 명품로 360 1층,공주73751,제품도 다양세일도 많이 하구요조용하고 사장님 친절,제품도 다양세일도 많이 하구요조용하고 사장님 친절,"['제품', '다양', '일도', '조용하다', '사장', '친절']",Positive,0.9526889324188232
여주프리미엄아울렛,경기 여주시 명품로 360 1층,또니냠냠,쇼핑전 돈가스 먹구 든든하게 셔핑양두많구 구성도 다양해서 좋았어요매장도 깔끔-,쇼핑전 돈가스 먹구 든든하게 셔핑양두많구 구성도 다양해서 좋았어요매장도 깔끔,"['쇼핑', '돈가스', '든든하다', '셔핑', '많다', '구성', '다양하다', '좋다', '매장']",Positive,0.9727233052253723
여주프리미엄아울렛,경기 여주시 명품로 360 1층,정초탱,치즈가 쭉쭉 너무맛있어요!,치즈가 쭉쭉 너무맛있어요!,"['치즈', '쭉쭉', '맛있다']",Positive,0.9739148616790771
여주프리미엄아울렛,경기 여주시 명품로 360 1층,림이1528,저렴하게 구입했습니다~~,저렴하게 구입했습니다,"['저렴하다', '구입']",Positive,0.9510324001312256
여주프리미엄아울렛,경기 여주시 명품로 360 1층,언제33,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,미소짓기89,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,우리누리19,품목이 다양해요,품목이 다양해요,"['품목', '다양하다']",Positive,0.7557685375213623
여주프리미엄아울렛,경기 여주시 명품로 360 1층,kuk****,굳,굳,['굳다'],Positive,0.9499149918556213
여주프리미엄아울렛,경기 여주시 명품로 360 1층,deerseye123,여기 신발은 편하고 조아용굿굿,여기 신발은 편하고 조아용굿굿,"['여기', '신발', '편하다', '좋다', '굿굿']",Positive,0.9712254405021667
여주프리미엄아울렛,경기 여주시 명품로 360 1층,pf,방문했습니다.,방문했습니다.,['방문'],Positive,0.9539700746536255
여주프리미엄아울렛,경기 여주시 명품로 360 1층,Isfj소녀,산타마리아노벨라 디퓨져와 알로애 사봤어여은은한 향이 인위적이지 않아 좋아여다음 방문엔 향수 구입하려고요,산타마리아노벨라 디퓨져와 알로애 사봤어여은은한 향이 인위적이지 않아 좋아여다음 방문엔 향수 구입하려고요,"['산타마리아', '노벨라', '디퓨져', '은은하다', '인위', '좋다', '다음', '방문', '향수', '구입']",Positive,0.9649125337600708
여주프리미엄아울렛,경기 여주시 명품로 360 1층,보물마마,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,몸빼65,밥도 맛나고 종류도 다양해서 골라먹기 좋네요,밥도 맛나고 종류도 다양해서 골라먹기 좋네요,"['종류', '다양하다', '먹기', '좋다']",Positive,0.9678782820701599
여주프리미엄아울렛,경기 여주시 명품로 360 1층,뱃고동동,행사가로 남방 득템했어용,행사가로 남방 득템했어용,"['행사', '가로', '남방', '득템']",Positive,0.9322185516357422
여주프리미엄아울렛,경기 여주시 명품로 360 1층,TEAM커튼도배바닥,싸게 잘 샀어요,싸게 잘 샀어요,[],Positive,0.9631356596946716
여주프리미엄아울렛,경기 여주시 명품로 360 1층,ban****,싸게 샀어요,싸게 샀어요,[],Positive,0.9487514495849609
여주프리미엄아울렛,경기 여주시 명품로 360 1층,azx0328,좋아요,좋아요,['좋다'],Positive,0.9396566152572632
여주프리미엄아울렛,경기 여주시 명품로 360 1층,mi****,친절해요,친절해요,['친절하다'],Positive,0.9661136269569397
여주프리미엄아울렛,경기 여주시 명품로 360 1층,ba****,굿,굿,[],Positive,0.9277362823486328
여주프리미엄아울렛,경기 여주시 명품로 360 1층,lovepark76,할인을 많이해서 득템했어요~,할인을 많이해서 득템했어요,"['할인', '득템']",Positive,0.9580456018447876
여주프리미엄아울렛,경기 여주시 명품로 360 1층,약반장,음식이 맛있고 좋네요,음식이 맛있고 좋네요,"['음식', '맛있다', '좋다']",Positive,0.969465970993042
여주프리미엄아울렛,경기 여주시 명품로 360 1층,kool1541,좋아요. 좋아요,좋아요. 좋아요,"['좋다', '좋다']",Positive,0.967250406742096
여주프리미엄아울렛,경기 여주시 명품로 360 1층,lsy****,매니저님.직원분들 너무 친절하심,매니저님.직원분들 너무 친절하심,"['매니저', '직원', '친절하다']",Positive,0.969845712184906
여주프리미엄아울렛,경기 여주시 명품로 360 1층,서로서로사랑하기,굿,굿,[],Positive,0.9277362823486328
