store_name,address,nickname,content,cleaned_content,tokenized_words,sentiment,sentiment_score
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,Psuyeon,가족과 식사하기 너무 좋아요! 특히 정돈은 새우 카츠 먹으러와요 다른 곳이랑 비교도 안될정도로 크고 진짜 새우 입니다 👍👍다른 카츠도 진짜 부드럽고 맛있어요,가족과 식사하기 너무 좋아요! 특히 정돈은 새우 카츠 먹으러와요 다른 곳이랑 비교도 안될정도로 크고 진짜 새우 입니다 다른 카츠도 진짜 부드럽고 맛있어요,"['가족', '식사', '좋다', '정돈', '새우', '카츠', '다른', '비교', '안되다', '정도', '진짜', '새우', '이다', '다른', '카츠', '진짜', '부드럽다', '맛있다']",Positive,0.9746888875961304
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,bbjkeee,음식이 맛있어요 히레카츠가 부드럽고 카레가 매콤하고 맛있습니다. 정돈 종종 생각나서 방문합니다.,음식이 맛있어요 히레카츠가 부드럽고 카레가 매콤하고 맛있습니다. 정돈 종종 생각나서 방문합니다.,"['음식', '맛있다', '히레카츠', '부드럽다', '카레', '매콤', '맛있다', '정돈', '종종', '방문']",Positive,0.9002782106399536
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,딸기바나나42,오랜만에 왔눈데 너무 맛있어요!! 첨 먹어보는 메뉸데 맛있네용 :),오랜만에 왔눈데 너무 맛있어요!! 첨 먹어보는 메뉸데 맛있네용,"['눈데', '맛있다', '메뉸데', '맛있다']",Positive,0.9700910449028015
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,김모뉴,카레 들어간 메뉴 추천드려요!,카레 들어간 메뉴 추천드려요!,"['카레', '메뉴', '추천']",Positive,0.6866830587387085
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,two****,맛있어용 !!,맛있어용 !!,['맛있다'],Positive,0.9721871018409729
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,정이사랑1,맛있어요,맛있어요,['맛있다'],Positive,0.9722048044204712
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,빛찡,🐰❤️🐻,,[],Neutral,0.0
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,하와이안오브드림,디저트맛있어요,디저트맛있어요,"['디저트', '맛있다']",Positive,0.9712174534797668
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,ind****,맛있어서 또 와요,맛있어서 또 와요,['맛있다'],Positive,0.9702296853065491
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,일본,❤️,,[],Neutral,0.0
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,gnoejO3,맛있어요 !,맛있어요 !,['맛있다'],Positive,0.9715374708175659
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,Moon2799,맛있어요 ㅎㅎㅎ 매콤하면서 부드러워요,맛있어요 ㅎㅎㅎ 매콤하면서 부드러워요,"['맛있다', '매콤', '부드럽다']",Positive,0.9741990566253662
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,체크문희,커피 맛있어용,커피 맛있어용,"['커피', '맛있다']",Positive,0.973800539970398
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,있는그대로5249,"항상 먹어도 넘나 맛있는것,,,,,,","항상 먹어도 넘나 맛있는것,,,,,,","['항상', '맛있다']",Positive,0.9724255800247192
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,벼리띵ㅎㅎ,주토피아 시즌이라서 그런지 백화점 안에 주토피아팝업스토어 있길래 볼펜 샀습니다 너무 귀여워요 !!,주토피아 시즌이라서 그런지 백화점 안에 주토피아팝업스토어 있길래 볼펜 샀습니다 너무 귀여워요 !!,"['토피아', '시즌', '그렇다', '백화점', '토피아', '팝업', '스토어', '있다', '볼펜', '귀엽다']",Positive,0.9720549583435059
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,in****,처음 나오는 맛탕부터 맛있는집,처음 나오는 맛탕부터 맛있는집,"['처음', '맛탕', '맛있다']",Positive,0.9723538160324097
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,huiqing,사전예약 성공해서 들어간 기념으로 키링 구매했어요ㅎㅎ귀여워요,사전예약 성공해서 들어간 기념으로 키링 구매했어요ㅎㅎ귀여워요,"['사전예약', '성공하다', '기념', '키링', '구매', '귀엽다']",Positive,0.971671462059021
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,빠아앙뚜우우우,팝업 맛있는거 많아서 좋아요!,팝업 맛있는거 많아서 좋아요!,"['팝업', '맛있다', '많다', '좋다']",Positive,0.9713467955589294
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,kwangmia,"더현대 오면 항상 오는 카페소품샵 옆에 있어서 구경하기도 좋구,커피도 맛있어요","더현대 오면 항상 오는 카페소품샵 옆에 있어서 구경하기도 좋구,커피도 맛있어요","['현대', '항상', '카페', '소품', '있다', '구경', '좋다', '커피', '맛있다']",Positive,0.9732977747917175
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,밤하늘 달빛,"<곰돌찡,토끼찡>팝업스토어에 다녀왔습니다.봉제인형키링은 아쉽게도 인터넷보다 비쌌습니다.매장 10,000원이고 인터넷은 7,000원이었습니다.그래도 같이 사진 조형물도 있고 네컷사진 기계는 대기 손님이 많아서 찍지는 못했어요.","곰돌찡,토끼찡팝업스토어에 다녀왔습니다.봉제인형키링은 아쉽게도 인터넷보다 비쌌습니다.매장 10,000원이고 인터넷은 7,000원이었습니다.그래도 같이 사진 조형물도 있고 네컷사진 기계는 대기 손님이 많아서 찍지는 못했어요.","['곰돌', '토끼', '팝업', '스토어', '봉제인형', '키링', '아쉽다', '인터넷', '비싸다', '매장', '인터넷', '사진', '조형', '있다', '사진', '기계', '대기', '손님', '많다']",Positive,0.5398434400558472
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,jiw****,양이 푸짐하고 가성비 좋아요!! 다음에 또 방문하고 싶어여!!,양이 푸짐하고 가성비 좋아요!! 다음에 또 방문하고 싶어여!!,"['가성', '좋다', '다음', '방문']",Positive,0.9747686982154846
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,yeo****,사람들이 없지만 매장 직원분들이 친절하셔서 맛나게 먹고갑니당,사람들이 없지만 매장 직원분들이 친절하셔서 맛나게 먹고갑니당,"['사람', '없다', '매장', '직원', '친절하다']",Positive,0.9647752642631531
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,cutie mommy,맛있어요,맛있어요,['맛있다'],Positive,0.9722048044204712
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,낄53,회의 선도가 미쳤어요 추천받아왔는데 대만족해요!!!,회의 선도가 미쳤어요 추천받아왔는데 대만족해요!!!,"['회의', '선도', '미치다', '추천', '만족하다']",Positive,0.9718851447105408
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,일랑36,예뻐요,예뻐요,['예쁘다'],Positive,0.9711402058601379
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,jas****,굿이에요치킨덮밥 밥 익힘이 생쌀느낌인게 아쉬워요,굿이에요치킨덮밥 밥 익힘이 생쌀느낌인게 아쉬워요,"['치킨', '생쌀', '느낌', '아쉽다']",Positive,0.9742459058761597
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,미로세,카츠가 연하고 맛있어용~!  츄천해요~!,카츠가 연하고 맛있어용! 츄천해요!,"['카츠', '연하다', '맛있다', '츄천해']",Positive,0.9727493524551392
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,생각보다 별로에요ㅠ,생각보다 별로에요ㅠ,"['생각', '별로']",Negative,0.9645440578460693
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,neosea29,😋👍,,[],Neutral,0.0
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,부담없이 먹기 좋아요,부담없이 먹기 좋아요,"['부담', '먹기', '좋다']",Positive,0.9627869725227356
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,엉망이90,너무맛있음. 2주에 4번옴. 매일생각남 흑흑,너무맛있음. 2주에 4번옴. 매일생각남 흑흑,"['맛있다', '번옴', '매일']",Positive,0.9745026230812073
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,Down,항상 더현대 올 때마다 먹고 싶었는데 드디어 오늘 먹었어요! 역시 보이는 것처럼 맛있었습니다! 재구매 의사 있습니다!!,항상 더현대 올 때마다 먹고 싶었는데 드디어 오늘 먹었어요! 역시 보이는 것처럼 맛있었습니다! 재구매 의사 있습니다!!,"['항상', '현대', '오늘', '역시', '맛있다', '의사', '있다']",Positive,0.9729759097099304
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,xvxvxvx,맛있어요,맛있어요,['맛있다'],Positive,0.9722048044204712
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,hhs****,양도 진짜 많고 넘 맛있어요 가성비 최고🥰🥰❤️❤️,양도 진짜 많고 넘 맛있어요 가성비 최고,"['양도', '진짜', '많다', '맛있다', '가성', '최고']",Positive,0.9748120903968811
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,징셔,친절하고 너무 맛있어요!!!,친절하고 너무 맛있어요!!!,"['친절하다', '맛있다']",Positive,0.9733526110649109
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,리뷰마녀 북극곰의 다이빙,텔레토비 팝업스토어/11.13(목)~ 11.19(수)여의도 더현대 지하2층 POP-UP@ICONIC미샤 콜라보 섀도우 구입후 팔레트 서비스와 가방 사은품까지 깨알같이 획득 ❤️,텔레토비 팝업스토어11.13목 11.19수여의도 더현대 지하2층 POPUPICONIC미샤 콜라보 섀도우 구입후 팔레트 서비스와 가방 사은품까지 깨알같이 획득,"['텔레토비', '팝업', '스토어', '여의도', '현대', '지하', '미샤', '콜라보', '섀도우', '구입', '팔레트', '서비스', '가방', '사은', '깨알', '획득']",Positive,0.7132024168968201
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,고기에서 잡내가 좀 났어요,고기에서 잡내가 좀 났어요,['고기'],Negative,0.9538099765777588
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,tng****,텔레토비 팝업 너무 잘 보고왔어요~!,텔레토비 팝업 너무 잘 보고왔어요!,"['텔레토비', '팝업']",Positive,0.9747976064682007
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,빠아앙뚜우우우,명란리 소금빵 팝업 떠서 먹어봤어요. 현장에서 바로 구워서 따뜻하고 맛있습니다. 매운맛 하는 경우 500원 추가되어요.,명란리 소금빵 팝업 떠서 먹어봤어요. 현장에서 바로 구워서 따뜻하고 맛있습니다. 매운맛 하는 경우 500원 추가되어요.,"['명란', '소금', '팝업', '현장', '바로', '따뜻하다', '맛있다', '맵다', '경우', '추가']",Positive,0.972091794013977
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,지우짱69,굿,굿,[],Positive,0.9277362823486328
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,ㅁㄴㅇ2735,더현대 크리스마스 마을현장웨이팅 등록은 11시30분부터 가능오픈런 할 필요없어요2 3 4 5층 에스컬러이터 주변qr로 하심됩니다대기시간 평일기준 1시간반정도인듯주토피아팝업방문하면 조건없이 포토카드 뽑기가능해요좋구먼,더현대 크리스마스 마을현장웨이팅 등록은 11시30분부터 가능오픈런 할 필요없어요2 3 4 5층 에스컬러이터 주변qr로 하심됩니다대기시간 평일기준 1시간반정도인듯주토피아팝업방문하면 조건없이 포토카드 뽑기가능해요좋구먼,"['현대', '크리스마스', '마을', '현장', '웨이', '등록', '가능', '오픈', '필요없다', '에스', '컬러', '주변', '대기', '시간', '평일', '기준', '조건', '포토', '카드', '뽑기', '가능하다', '좋다']",Positive,0.9085738658905029
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,먹으러꼬고,텔토 팝업이라니~~!!*.*,텔토 팝업이라니!!.,"['텔토', '팝업']",Positive,0.9544262886047363
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,구름8463,맛있어요먹다찍어 사진은 엉망이에요더현대서울맛집 죠죠 추천!!,맛있어요먹다찍어 사진은 엉망이에요더현대서울맛집 죠죠 추천!!,"['맛있다', '사진', '엉망', '현대', '서울', '맛집', '죠죠', '추천']",Positive,0.9719669222831726
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,현1272,"방어가 신메뉴라고 해서 주문해봤는데, 솔직히 방어를 좋아하진 않아서 안전빵으로 방어사케 조합으로 주문했습니다 ㅎㅎ 그냥 방어로 주문할걸 후회했어요. 다음에는 방어만 올라간 것도 먹으러 오겠습니다","방어가 신메뉴라고 해서 주문해봤는데, 솔직히 방어를 좋아하진 않아서 안전빵으로 방어사케 조합으로 주문했습니다 ㅎㅎ 그냥 방어로 주문할걸 후회했어요. 다음에는 방어만 올라간 것도 먹으러 오겠습니다","['방어', '메뉴', '주문', '솔직하다', '방어', '좋아하다', '안전', '방어', '사케', '조합', '주문', '그냥', '방어', '주문', '후회', '다음', '방어']",Positive,0.6976480484008789
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,hi****,굿,굿,[],Positive,0.9277362823486328
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,소못소랑해,팝업이 다양해요,팝업이 다양해요,"['팝업', '다양하다']",Positive,0.9397703409194946
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,오Sea,커피맛 너무 좋네요. 기분 좋게 만드는 맛과 향,커피맛 너무 좋네요. 기분 좋게 만드는 맛과 향,"['커피', '좋다', '기분', '좋다']",Positive,0.9743381142616272
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,5310sm,점심으로 먹었는데 너무 맛있어요:)!!,점심으로 먹었는데 너무 맛있어요!!,"['점심', '맛있다']",Positive,0.9732850790023804
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,과나코상,볶음밥 맛있습니다~ 다음엔 런치세트 시켜야겠어요~,볶음밥 맛있습니다 다음엔 런치세트 시켜야겠어요,"['볶음밥', '맛있다', '다음', '런치', '세트']",Positive,0.969005823135376
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,서비스가 좋아요!,서비스가 좋아요!,"['서비스', '좋다']",Positive,0.9631600975990295
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,까비비비비,굿,굿,[],Positive,0.9277362823486328
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,fbe****,너무 맛있어용,너무 맛있어용,['맛있다'],Positive,0.9741312861442566
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,dlc****,너무 맛있게 잘먹었습니다!!,너무 맛있게 잘먹었습니다!!,['맛있다'],Positive,0.9726302623748779
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,LLLS2,흑절미 맘모스 넘 느끼하고 달고 비싸요ㅠㅠ,흑절미 맘모스 넘 느끼하고 달고 비싸요ㅠㅠ,"['절미', '맘모스', '느끼하다', '비싸다']",Negative,0.7241070866584778
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,mila6925,#더현대서울맛집 죠죠 다녀가요~ 1인 세트메뉴도 있고 너무 좋네요! 평일 낮 용산점보다 웨이팅도 없고 굿굿!,더현대서울맛집 죠죠 다녀가요 1인 세트메뉴도 있고 너무 좋네요! 평일 낮 용산점보다 웨이팅도 없고 굿굿!,"['현대', '서울', '맛집', '죠죠', '세트', '메뉴', '있다', '좋다', '평일', '용산', '웨이팅', '없다', '굿굿']",Positive,0.9733040928840637
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,ann****,"""더현대서울맛집""맛있고 잘 나옵니다!!^^",더현대서울맛집맛있고 잘 나옵니다!!,"['현대', '서울', '맛집', '맛있다']",Positive,0.9701128005981445
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,ums****,정말 맛있었어요. 더현대서울맛집으로 추천합니다! 나중에 또 방문할려구요,정말 맛있었어요. 더현대서울맛집으로 추천합니다! 나중에 또 방문할려구요,"['정말', '맛있다', '현대', '서울', '맛집', '추천', '나중', '방문']",Positive,0.9750123023986816
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,Florakim,명란교자가 너무 맛있더라구요!!지하1층에 있습니다!!!,명란교자가 너무 맛있더라구요!!지하1층에 있습니다!!!,"['명란', '교자', '맛있다', '지하', '있다']",Positive,0.9729218482971191
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,빠아앙뚜우우우,텔레토비 팝업 떴어요 화장품이랑 콜라보 하나봐요,텔레토비 팝업 떴어요 화장품이랑 콜라보 하나봐요,"['텔레토비', '팝업', '화장품', '콜라보', '하나']",Positive,0.892712414264679
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,빡상4246,맛잇고조아요,맛잇고조아요,['좋다'],Positive,0.9690690040588379
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,callmejay,덕분에 깔끔한 반품 처리 고맙습니다. 사진은 우리 집 고양이 벤! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ mmp 더현대서울 여의도 론칭https://m.blog.naver.com/holedays/224066786942,덕분에 깔끔한 반품 처리 고맙습니다. 사진은 우리 집 고양이 벤! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ mmp 더현대서울 여의도 론칭httpsm.blog.naver.comholedays224066786942,"['덕분', '깔끔하다', '반품', '처리', '고맙다', '사진', '우리', '고양이', '현대', '서울', '여의도']",Positive,0.677490234375
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,별별깅,너무맛잇서요!!!,너무맛잇서요!!!,[],Positive,0.9743599891662598
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,ky2****,분위기도 좋고 가격대도 좋고 맛있어요 ㅎㅎ 4천원짜리 가지튀김 가성비 넘 좋네요 추천햐요,분위기도 좋고 가격대도 좋고 맛있어요 ㅎㅎ 4천원짜리 가지튀김 가성비 넘 좋네요 추천햐요,"['분위기', '좋다', '가격', '대도', '좋다', '맛있다', '가지', '튀김', '가성', '좋다', '추천햐']",Positive,0.9724364280700684
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,APSKDJF,"맛있어요! 간장맛이랑 마늘맛인데 가격도 좋고 , 비주얼도 훌륭합니가! 😚😚😚😚","맛있어요! 간장맛이랑 마늘맛인데 가격도 좋고 , 비주얼도 훌륭합니가!","['맛있다', '간장', '마늘', '가격', '좋다', '비주', '훌륭하다']",Positive,0.9735984802246094
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,히그히그왕국,좋아용,좋아용,['좋다'],Positive,0.9715167284011841
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,바듀듀,넓음,넓음,['넓다'],Positive,0.8121384382247925
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,11200211,.,.,[],Negative,0.6441146731376648
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,yeo****,와… 조합이 환상입니당✨음식도 빠르게 나오고 맛있어요!!!더현대 오시는분들 강추👍🏻👍🏻,와 조합이 환상입니당음식도 빠르게 나오고 맛있어요!!!더현대 오시는분들 강추,"['조합', '환상', '이다', '음식', '빠르다', '맛있다', '현대', '오시', '강추']",Positive,0.9736130237579346
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,일리daily,맛있어요👍🏻✨✨✨,맛있어요,['맛있다'],Positive,0.9722048044204712
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,youkickbell,용산에서 먹어보고 여의도에서 먹어보는데 역시나 맛있네요 최고입니다!!!,용산에서 먹어보고 여의도에서 먹어보는데 역시나 맛있네요 최고입니다!!!,"['용산', '보고', '여의도', '역시', '맛있다', '최고', '이다']",Positive,0.9746595025062561
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,bui****,히레카츠 새우 사이즈 미쳤어요ㅠ 너무 부드럽고 바삭하고 고기 냄새도 안나요 사이드로 나오는 반찬들도 특색있고 맛있어요 잘먹었습니당,히레카츠 새우 사이즈 미쳤어요ㅠ 너무 부드럽고 바삭하고 고기 냄새도 안나요 사이드로 나오는 반찬들도 특색있고 맛있어요 잘먹었습니당,"['히레', '카츠', '새우', '사이즈', '미치다', '부드럽다', '바삭', '고기', '냄새', '안나', '사이드', '반찬', '특색', '있다', '맛있다']",Positive,0.9738527536392212
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,2회차에요,2회차에요,[],Negative,0.5221319198608398
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,i loveat,아틀리에 드 노엘 기프트샵에서 구매해 본 메이드인이태리 쿠키 ㅎㅎ촉촉한 쿠키일까 생각했는데 엄청 파사삭파사삭거리는 식감의 엄마손파이 맛이었다,아틀리에 드 노엘 기프트샵에서 구매해 본 메이드인이태리 쿠키 ㅎㅎ촉촉한 쿠키일까 생각했는데 엄청 파사삭파사삭거리는 식감의 엄마손파이 맛이었다,"['아틀리에', '노엘', '기프트샵', '구매', '메이드', '이태리', '쿠키', '촉촉하다', '쿠키', '생각', '식감', '엄마', '파이']",Positive,0.9331774115562439
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,만두보노,해리포터 팝업 넘 좋은데 가격은 엄청 사악해여,해리포터 팝업 넘 좋은데 가격은 엄청 사악해여,"['해리포터', '팝업', '좋다', '가격', '사악하다']",Positive,0.8774048686027527
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,밥이 조금 딱딱해요,밥이 조금 딱딱해요,"['조금', '딱딱하다']",Negative,0.5318875312805176
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,여기지금여행,"🌼GD 데이지🌼 맥주 사왔어요. 시음해보고 엄청 향긋하고 투명한 맛이라 캔 말고, 병맥으로 사왔습니다. 둘다 살껄 그랬어요.. 그래도 캔은 편의점 납품도 고려중이라고 하네요(캔 only) 몇개 더 사와서 주변에 선물 하고싶었는데.. 1인당 병4개, 캔4개 🚫제한있어서 못사왔어요😭 다음 판교 현백에서.. 만났으면 합니다🩷","GD 데이지 맥주 사왔어요. 시음해보고 엄청 향긋하고 투명한 맛이라 캔 말고, 병맥으로 사왔습니다. 둘다 살껄 그랬어요.. 그래도 캔은 편의점 납품도 고려중이라고 하네요캔 only 몇개 더 사와서 주변에 선물 하고싶었는데.. 1인당 병4개, 캔4개 제한있어서 못사왔어요 다음 판교 현백에서.. 만났으면 합니다","['데이지', '맥주', '음해', '보고', '투명하다', '병맥', '살껄', '그렇다', '편의점', '납품', '고려', '몇개', '주변', '선물', '제한', '있다', '다음', '판교']",Positive,0.9223896265029907
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,가격이 500원 인상되었어요,가격이 500원 인상되었어요,"['가격', '인상']",Negative,0.6595524549484253
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,공주님50,더현대왔다가 먹으러왔어요 아기랑 같이먹으려고 왔는데 규동엔 시치미가 뿌려져있으니 참고하세요!,더현대왔다가 먹으러왔어요 아기랑 같이먹으려고 왔는데 규동엔 시치미가 뿌려져있으니 참고하세요!,"['현대', '아기', '규동', '시치미', '참고']",Positive,0.793880045413971
현대백화점 더현대 서울,서울 영등포구 여의대로 108 더현대 서울,qks****,직원분이 조금만 친절하셨으면해요,직원분이 조금만 친절하셨으면해요,"['직원', '조금', '친절하다']",Negative,0.5543726682662964
